zip,lat,lng,state
49016,42.246402,-85.004511,MI
49017,42.367389,-85.194996,MI
49018,42.246402,-85.004511,MI
49019,42.245412,-85.529858,MI
49020,42.246402,-85.004511,MI
49021,42.514158,-85.014665,MI
49022,42.14338,-86.348568,MI
49023,42.001551,-86.715294,MI
49024,42.197442,-85.619352,MI
49026,42.367738,-85.964714,MI
49027,42.346504,-86.072501,MI
49028,41.880399,-85.162804,MI
49029,42.130843,-85.1023,MI
49030,41.839785,-85.365433,MI
49031,41.904174,-85.999067,MI
49032,41.904488,-85.479907,MI
49033,42.235692,-85.090633,MI
49034,42.226193,-85.363194,MI
49035,42.595121,-85.308555,MI
49036,41.905358,-85.058716,MI
49038,42.147551,-86.365588,MI
49039,42.224757,-86.372276,MI
49040,41.977796,-85.351074,MI
49041,42.245412,-85.529858,MI
49042,41.936948,-85.533122,MI
49043,42.28054,-86.266608,MI
49045,42.174485,-86.071429,MI
49046,42.532723,-85.384885,MI
49047,41.961597,-86.019304,MI
49048,42.274268,-85.493081,MI
49050,42.605588,-85.339902,MI
49051,42.1779,-85.234287,MI
49052,42.13344,-85.342481,MI
49053,42.303241,-85.395798,MI
49055,42.357819,-85.859198,MI
49056,42.367516,-86.07133,MI
49057,42.218519,-86.052434,MI
49058,42.639121,-85.28988,MI
49060,42.500132,-85.396204,MI
49061,41.885831,-85.833847,MI
49062,42.36175,-85.814072,MI
49063,42.393586,-86.209904,MI
49064,42.214896,-86.047077,MI
49065,42.185207,-86.011811,MI
49066,42.028161,-85.35224,MI
49067,42.008635,-85.857579,MI
49068,42.265016,-84.948946,MI
49069,42.204494,-84.949919,MI
49070,42.537142,-85.626918,MI
49071,42.244501,-85.805041,MI
49072,42.009094,-85.449665,MI
49073,42.621104,-85.197412,MI
49074,42.245412,-85.529858,MI
49075,41.918535,-85.452884,MI
49076,42.559717,-84.922599,MI
49077,42.245412,-85.529858,MI
49078,42.486075,-85.724612,MI
49079,42.243011,-85.930846,MI
49080,42.479577,-85.633538,MI
49081,42.171777,-85.617824,MI
49082,41.949119,-85.032201,MI
49083,42.376138,-85.454755,MI
49084,42.178035,-86.38557,MI
49085,41.977412,-86.533144,MI
49087,42.135078,-85.656846,MI
49088,42.254992,-85.424395,MI
49089,42.000564,-85.225195,MI
49090,42.363778,-86.138952,MI
49091,41.842913,-85.478265,MI
49092,42.13422,-84.972831,MI
49093,41.928972,-85.538215,MI
49094,42.025271,-85.078799,MI
49095,41.936454,-85.885793,MI
49096,42.639932,-85.004661,MI
49097,42.17954,-85.473371,MI
49098,42.161397,-86.271878,MI
49099,41.859335,-85.553193,MI
49101,41.949647,-86.475504,MI
49102,41.954986,-86.2681,MI
49103,41.907363,-86.472582,MI
49104,42.001551,-86.715294,MI
49106,41.942151,-86.544561,MI
49107,41.841369,-86.429249,MI
49111,42.027591,-86.299153,MI
49112,41.807011,-85.997234,MI
49113,41.81146,-86.499237,MI
49115,41.877103,-86.630243,MI
49116,41.833625,-86.662174,MI
49117,41.79273,-86.746022,MI
49119,41.868746,-86.547369,MI
49120,41.844732,-86.421005,MI
49121,42.001551,-86.715294,MI
49125,41.899733,-86.571325,MI
49126,42.029487,-86.378199,MI
49127,42.00743,-86.508146,MI
49128,41.827553,-86.600498,MI
49129,41.825532,-86.684816,MI
49130,41.800617,-85.866011,MI
49201,42.248979,-84.421104,MI
49202,42.275635,-84.398207,MI
49203,42.186861,-84.46471,MI
49204,42.252847,-84.213755,MI
49220,41.985346,-84.314543,MI
49221,41.889943,-84.065892,MI
49224,42.2906,-84.792885,MI
49227,41.956346,-84.767913,MI
49228,41.852645,-83.873899,MI
49229,41.997944,-83.857925,MI
49230,42.160388,-84.388821,MI
49232,41.747377,-84.638542,MI
49233,42.048091,-84.315009,MI
49234,42.119607,-84.369085,MI
49235,41.930577,-84.156209,MI
49236,42.061881,-83.957586,MI
49237,42.186022,-84.641897,MI
49238,41.900279,-83.817849,MI
49239,41.782499,-84.604662,MI
49240,42.258533,-84.344285,MI
49241,42.111258,-84.601588,MI
49242,41.853903,-84.582913,MI
49245,42.144355,-84.848182,MI
49246,42.131129,-84.479081,MI
49247,41.870383,-84.095955,MI
49248,41.770362,-84.001125,MI
49249,42.029587,-84.468662,MI
49250,41.898745,-84.585577,MI
49251,42.478186,-84.407118,MI
49252,42.029101,-84.619228,MI
49253,41.970384,-84.270369,MI
49254,42.208747,-84.465922,MI
49255,41.792652,-84.900917,MI
49256,41.84736,-84.229012,MI
49257,42.054795,-84.503905,MI
49258,41.884795,-84.593491,MI
49259,42.360385,-84.233087,MI
49261,42.164338,-84.24575,MI
49262,41.963943,-84.473084,MI
49263,42.158189,-84.183828,MI
49264,42.472836,-84.541672,MI
49265,42.007537,-84.182082,MI
49266,41.832935,-84.548539,MI
49267,41.772724,-83.704835,MI
49268,41.86957,-83.920024,MI
49269,42.257902,-84.580681,MI
49270,41.865026,-83.670689,MI
49271,41.854948,-84.452585,MI
49272,42.387785,-84.347636,MI
49274,41.846897,-84.728441,MI
49275,41.988026,-83.865674,MI
49276,41.791518,-83.814189,MI
49277,42.384636,-84.465133,MI
49278,41.912292,-84.32652,MI
49279,41.775793,-84.112125,MI
49280,41.79583,-84.186608,MI
49281,42.023026,-84.379391,MI
49282,42.050199,-84.392191,MI
49283,42.272863,-84.605612,MI
49284,42.37823,-84.630106,MI
49285,42.496734,-84.24306,MI
49286,42.008398,-83.922214,MI
49287,42.02172,-84.064971,MI
49288,41.743114,-84.447488,MI
49289,41.768254,-84.107609,MI
49301,42.963833,-85.482266,MI
49302,42.856096,-85.402859,MI
49303,43.272182,-85.854471,MI
49304,43.929225,-85.840774,MI
49305,43.737488,-85.166327,MI
49306,43.074996,-85.563211,MI
49307,43.683493,-85.3518,MI
49309,43.712217,-85.860379,MI
49310,43.552836,-84.966988,MI
49311,42.633006,-85.643043,MI
49312,43.666006,-85.791055,MI
49314,42.731193,-85.840372,MI
49315,42.835828,-85.664425,MI
49316,42.81868,-85.524437,MI
49317,43.071201,-85.480856,MI
49318,43.234658,-85.840115,MI
49319,43.175953,-85.514105,MI
49320,43.755335,-85.278303,MI
49321,43.081164,-85.679652,MI
49322,43.359517,-85.353161,MI
49323,42.721585,-85.788666,MI
49325,42.738867,-85.364444,MI
49326,43.310955,-85.21072,MI
49327,43.539032,-85.850409,MI
49328,42.623664,-85.780339,MI
49329,43.382007,-85.442836,MI
49330,43.23506,-85.670248,MI
49331,42.969378,-85.384134,MI
49332,43.60077,-85.31329,MI
49333,42.670351,-85.427281,MI
49335,42.736987,-85.663538,MI
49336,43.52199,-85.423262,MI
49337,43.444927,-85.73898,MI
49338,43.72777,-85.365385,MI
49339,43.368549,-85.473124,MI
49340,43.637851,-85.198945,MI
49341,43.132429,-85.551631,MI
49342,43.691187,-85.318534,MI
49343,43.258296,-85.504509,MI
49344,42.612772,-85.612828,MI
49345,43.157685,-85.683555,MI
49346,43.590861,-85.403676,MI
49347,43.330898,-85.414422,MI
49348,42.685065,-85.642406,MI
49349,43.611483,-85.797989,MI
49351,43.031413,-85.550267,MI
49355,43.031413,-85.550267,MI
49356,43.031413,-85.550267,MI
49357,43.031413,-85.550267,MI
49401,42.979522,-85.93927,MI
49402,43.967633,-85.980028,MI
49403,43.118172,-85.848391,MI
49404,43.062122,-85.959758,MI
49405,43.932434,-86.177683,MI
49406,42.636883,-86.202158,MI
49408,42.542809,-86.11849,MI
49409,43.080865,-86.215413,MI
49410,44.030126,-86.142483,MI
49411,44.071924,-86.252729,MI
49412,43.513456,-85.9132,MI
49413,43.554311,-85.800884,MI
49415,43.275502,-86.07655,MI
49416,42.630533,-86.072032,MI
49417,43.008786,-86.129031,MI
49418,42.882726,-85.753056,MI
49419,42.693859,-85.980959,MI
49420,43.700968,-86.334122,MI
49421,43.574326,-86.223175,MI
49422,42.985596,-86.444751,MI
49423,42.812579,-86.037218,MI
49424,42.924578,-86.121901,MI
49425,43.417206,-86.130268,MI
49426,42.861575,-85.935917,MI
49427,42.826676,-85.844378,MI
49428,42.918544,-85.842586,MI
49429,42.985596,-86.444751,MI
49430,43.010337,-85.89754,MI
49431,43.998926,-86.349439,MI
49434,42.76973,-86.205471,MI
49435,43.023673,-85.844039,MI
49436,43.681533,-86.468975,MI
49437,43.42404,-86.339517,MI
49440,43.233764,-86.232858,MI
49441,43.245871,-86.264015,MI
49442,43.237314,-86.14768,MI
49443,43.295493,-86.468853,MI
49444,43.245821,-86.185694,MI
49445,43.295208,-86.278985,MI
49446,43.536651,-86.322856,MI
49448,43.080186,-86.068544,MI
49449,43.728586,-86.291994,MI
49450,42.483692,-86.06653,MI
49451,43.20596,-85.968106,MI
49452,43.626346,-86.233687,MI
49453,42.645611,-86.165451,MI
49454,43.940385,-86.26351,MI
49455,43.638343,-86.349283,MI
49456,43.076609,-86.19538,MI
49457,43.358015,-86.157722,MI
49458,43.949422,-86.10421,MI
49459,43.721873,-86.141107,MI
49460,42.929518,-86.095232,MI
49461,43.345831,-86.327092,MI
49463,43.295493,-86.468853,MI
49464,42.869816,-85.969722,MI
49468,43.031413,-85.550267,MI
49501,42.984226,-85.629101,MI
49502,43.031413,-85.550267,MI
49503,42.956176,-85.660693,MI
49504,42.973687,-85.726496,MI
49505,43.017776,-85.611596,MI
49506,42.943577,-85.577113,MI
49507,42.930777,-85.656978,MI
49508,42.889378,-85.621876,MI
49509,42.899917,-85.710077,MI
49510,43.031413,-85.550267,MI
49512,42.880192,-85.535214,MI
49514,43.031413,-85.550267,MI
49515,43.031413,-85.550267,MI
49516,43.031413,-85.550267,MI
49518,43.031413,-85.550267,MI
49523,43.031413,-85.550267,MI
49525,43.013527,-85.602729,MI
49530,43.031413,-85.550267,MI
49544,43.007274,-85.725535,MI
49546,42.930146,-85.53904,MI
49548,42.864793,-85.615175,MI
49550,43.031413,-85.550267,MI
49555,43.031413,-85.550267,MI
49560,43.031413,-85.550267,MI
49588,43.031413,-85.550267,MI
49599,43.031413,-85.550267,MI
49601,44.335278,-85.549093,MI
49610,44.789382,-85.488449,MI
49611,44.983262,-84.961776,MI
49612,44.900641,-85.232932,MI
49613,44.478837,-86.209391,MI
49614,44.396671,-86.116727,MI
49615,44.997248,-85.198742,MI
49616,44.574478,-86.07937,MI
49617,44.630634,-86.002509,MI
49618,44.289721,-85.675458,MI
49619,44.309195,-85.972541,MI
49620,44.465123,-85.681485,MI
49621,44.860517,-85.813768,MI
49622,45.075986,-85.25591,MI
49623,43.95217,-85.672695,MI
49625,44.42757,-86.028192,MI
49626,44.241337,-86.291309,MI
49627,45.08806,-85.3219,MI
49628,44.599526,-86.21407,MI
49629,44.92902,-85.319467,MI
49630,44.837888,-85.976477,MI
49631,43.958084,-85.302063,MI
49632,44.242162,-85.043655,MI
49633,44.584533,-85.393948,MI
49634,44.238191,-86.057975,MI
49635,44.613058,-86.177255,MI
49636,44.873421,-85.98867,MI
49637,44.634126,-85.703494,MI
49638,44.280319,-85.710694,MI
49639,43.981883,-85.360457,MI
49640,44.690037,-86.050384,MI
49642,43.887179,-85.775872,MI
49643,44.633562,-85.782278,MI
49644,44.091983,-85.90658,MI
49645,44.377928,-86.041189,MI
49646,44.697144,-85.092905,MI
49648,45.006971,-85.355394,MI
49649,44.577555,-85.530156,MI
49650,44.722002,-85.882364,MI
49651,44.376692,-85.0946,MI
49653,44.980451,-85.736199,MI
49654,44.989416,-85.770227,MI
49655,44.013375,-85.32548,MI
49656,44.04206,-85.712873,MI
49657,44.258292,-85.154382,MI
49659,44.947938,-85.122624,MI
49660,44.263534,-86.182473,MI
49663,44.412765,-85.468268,MI
49664,44.869321,-85.902284,MI
49665,43.989936,-85.271121,MI
49666,44.625041,-85.542496,MI
49667,44.343261,-84.944639,MI
49668,44.39912,-85.629669,MI
49670,45.12216,-85.61847,MI
49673,44.955872,-85.490005,MI
49674,45.066568,-85.597374,MI
49675,44.418184,-86.222187,MI
49676,44.80389,-85.250629,MI
49677,43.952029,-85.414718,MI
49679,43.963767,-85.187258,MI
49680,44.634438,-85.252891,MI
49682,44.988569,-85.644068,MI
49683,44.58678,-85.931969,MI
49684,44.693963,-85.676342,MI
49685,44.816178,-85.575147,MI
49686,44.784919,-85.490673,MI
49688,44.112055,-85.405091,MI
49689,44.330169,-86.027194,MI
49690,44.767181,-85.427605,MI
49696,44.816178,-85.575147,MI
49701,45.753019,-84.691745,MI
49705,45.366479,-84.429893,MI
49706,45.539802,-84.805792,MI
49707,45.033143,-83.495091,MI
49709,45.030626,-84.173067,MI
49710,46.278437,-84.196899,MI
49711,45.523425,-85.332038,MI
49712,45.226478,-85.016896,MI
49713,45.203875,-84.848126,MI
49715,46.389131,-84.698136,MI
49716,45.506991,-84.703893,MI
49717,45.430705,-84.691207,MI
49718,45.59626,-84.851386,MI
49719,46.007211,-84.276199,MI
49720,45.26536,-85.229723,MI
49721,45.592842,-84.468639,MI
49722,45.423616,-84.852401,MI
49723,45.625353,-85.041872,MI
49724,46.311604,-84.617131,MI
49725,45.997182,-83.923941,MI
49726,46.011531,-83.692502,MI
49727,45.203995,-85.102843,MI
49728,46.536871,-84.862889,MI
49729,45.156457,-85.303853,MI
49730,45.02396,-84.755439,MI
49733,44.786738,-84.697844,MI
49734,45.028411,-84.612207,MI
49735,45.000937,-84.624586,MI
49736,46.078984,-84.144989,MI
49737,45.580183,-85.113678,MI
49738,44.691777,-84.612941,MI
49739,44.682996,-84.610441,MI
49740,45.55423,-84.925826,MI
49743,45.283467,-83.873719,MI
49744,44.996329,-83.667641,MI
49745,46.021715,-84.42845,MI
49746,45.05958,-84.022691,MI
49747,44.909723,-83.608911,MI
49748,46.390752,-85.176386,MI
49749,45.447209,-84.578019,MI
49751,44.963223,-84.505983,MI
49752,46.259604,-84.647332,MI
49753,45.013075,-83.761958,MI
49755,45.592565,-84.86323,MI
49756,44.91306,-84.21857,MI
49757,45.853721,-84.618203,MI
49759,45.430946,-84.085375,MI
49760,46.07039,-84.992591,MI
49761,45.559536,-84.522098,MI
49762,46.109525,-85.34592,MI
49764,45.480257,-84.814645,MI
49765,45.363283,-83.871571,MI
49766,45.028249,-83.53661,MI
49768,46.595083,-85.097324,MI
49769,45.566112,-84.863241,MI
49770,45.355915,-84.913255,MI
49774,46.179987,-84.315417,MI
49775,45.969075,-84.991195,MI
49776,45.278913,-83.734615,MI
49777,45.283057,-83.586073,MI
49778,46.410777,-84.336519,MI
49779,45.384168,-83.74985,MI
49780,46.258514,-84.800411,MI
49781,45.99852,-84.697818,MI
49782,45.668447,-85.547299,MI
49783,46.357439,-84.587315,MI
49784,46.410777,-84.336519,MI
49785,46.181451,-84.405367,MI
49786,46.410777,-84.336519,MI
49788,46.288432,-84.541577,MI
49790,46.387377,-84.966792,MI
49791,45.483842,-84.593561,MI
49792,45.358825,-84.295283,MI
49793,46.215929,-85.006769,MI
49795,45.139667,-84.552604,MI
49796,45.245371,-84.938228,MI
49797,44.870234,-84.659847,MI
49799,45.326831,-84.549533,MI
49801,46.021627,-87.874496,MI
49802,45.807905,-88.084302,MI
49805,47.287939,-88.412893,MI
49806,46.444586,-86.911506,MI
49807,45.695595,-87.207306,MI
49808,46.770788,-87.672566,MI
49812,45.601899,-87.519075,MI
49813,45.443789,-87.401604,MI
49814,46.466637,-87.920429,MI
49815,46.17823,-87.934279,MI
49816,46.336962,-86.993579,MI
49817,45.915778,-86.473246,MI
49818,45.910352,-87.20714,MI
49819,46.604141,-87.614805,MI
49820,46.159286,-85.699294,MI
49821,45.524441,-87.614772,MI
49822,46.426964,-87.049704,MI
49825,46.329926,-87.013761,MI
49826,46.348071,-87.043622,MI
49827,46.169384,-85.587976,MI
49829,45.851343,-87.057049,MI
49831,46.022634,-87.793865,MI
49833,46.279714,-87.331099,MI
49834,45.939891,-87.805995,MI
49835,45.756636,-86.586125,MI
49836,46.042076,-86.235756,MI
49837,45.881256,-87.115221,MI
49838,46.074658,-85.733841,MI
49839,46.668806,-85.964145,MI
49840,46.042076,-86.235756,MI
49841,46.331119,-87.439658,MI
49845,45.692178,-87.351342,MI
49847,45.700102,-87.642374,MI
49848,45.371769,-87.623735,MI
49849,46.43869,-87.709096,MI
49852,45.827514,-87.776381,MI
49853,46.347592,-85.658525,MI
49854,46.006223,-86.25549,MI
49855,46.593435,-87.615282,MI
49858,45.228959,-87.56772,MI
49861,46.530795,-88.091432,MI
49862,46.414779,-86.460319,MI
49863,45.608658,-87.56331,MI
49864,45.842437,-86.655849,MI
49865,46.604141,-87.614805,MI
49866,46.494904,-87.799518,MI
49868,46.460159,-85.515605,MI
49870,45.857201,-87.917602,MI
49871,46.441565,-87.576355,MI
49872,45.992476,-87.079231,MI
49873,45.84102,-87.481565,MI
49874,45.703409,-87.512409,MI
49876,45.80759,-87.959862,MI
49877,46.129666,-87.736665,MI
49878,45.913952,-86.804734,MI
49879,46.36558,-87.89039,MI
49880,46.057396,-87.122594,MI
49881,46.074737,-88.039613,MI
49883,46.042076,-86.235756,MI
49884,46.434256,-86.367899,MI
49885,46.396896,-87.300505,MI
49886,45.677744,-87.485236,MI
49887,45.447416,-87.61396,MI
49891,46.238695,-87.014443,MI
49892,45.830389,-87.807258,MI
49893,45.295383,-87.585611,MI
49894,45.788216,-87.078454,MI
49895,46.291471,-86.671351,MI
49896,45.679339,-87.389877,MI
49901,47.293287,-88.389708,MI
49902,46.030951,-88.377097,MI
49903,46.249415,-88.417593,MI
49905,47.072716,-88.634939,MI
49908,46.80476,-88.575842,MI
49910,46.585302,-89.517464,MI
49911,46.423427,-89.992677,MI
49912,46.475105,-89.222897,MI
49913,47.154742,-88.525475,MI
49915,46.065734,-88.630972,MI
49916,47.020152,-88.572499,MI
49917,47.284183,-88.387535,MI
49918,47.471616,-87.946283,MI
49919,46.526495,-88.584598,MI
49920,46.143009,-88.376197,MI
49921,47.092838,-88.583578,MI
49922,47.120346,-88.461337,MI
49925,46.548352,-89.365311,MI
49927,46.035213,-88.56094,MI
49929,46.780865,-89.114601,MI
49930,47.156614,-88.558554,MI
49931,47.105336,-88.548157,MI
49934,47.167087,-88.466785,MI
49935,46.12047,-88.618995,MI
49938,46.479574,-90.167111,MI
49942,47.269416,-88.41841,MI
49945,47.162481,-88.503108,MI
49946,46.740227,-88.44705,MI
49947,46.379315,-89.612621,MI
49948,46.722794,-89.051191,MI
49950,47.352566,-88.288905,MI
49952,46.774818,-88.879888,MI
49953,46.73807,-89.334696,MI
49955,47.04038,-88.670361,MI
49958,46.7402,-88.7479,MI
49959,46.472742,-89.99761,MI
49960,46.753715,-89.195837,MI
49961,46.501487,-88.79715,MI
49962,46.867128,-88.139072,MI
49963,47.071862,-88.651973,MI
49964,46.079655,-88.629006,MI
49965,46.910918,-88.85321,MI
49967,46.4931,-89.085164,MI
49968,46.490844,-89.875182,MI
49969,46.22184,-89.240577,MI
49970,46.731668,-88.335388,MI
49971,46.782698,-89.597404,MI
50001,41.384345,-93.424294,IA
50002,41.439109,-94.633805,IA
50003,41.617591,-94.034515,IA
50005,42.143933,-92.961868,IA
50006,42.430997,-93.390638,IA
50007,41.813089,-93.609929,IA
50008,40.672872,-93.405589,IA
50009,41.65097,-93.4685,IA
50010,42.037879,-93.600254,IA
50011,42.035998,-93.465172,IA
50012,42.023557,-93.648465,IA
50013,42.023535,-93.640818,IA
50014,42.045748,-93.647237,IA
50015,41.672687,-93.572173,IA
50020,41.390677,-94.813882,IA
50021,41.756321,-93.601467,IA
50022,41.381871,-94.960765,IA
50025,41.704535,-94.918652,IA
50026,41.827251,-94.449511,IA
50027,41.46974,-92.487177,IA
50028,41.811839,-93.159506,IA
50029,41.6872,-94.528322,IA
50031,42.038746,-94.143566,IA
50032,41.665838,-93.54323,IA
50033,41.334078,-94.015337,IA
50034,42.485099,-93.68778,IA
50035,41.730186,-93.45694,IA
50036,42.0425,-93.904897,IA
50037,42.036552,-93.931686,IA
50038,41.630419,-93.946297,IA
50039,41.82003,-94.00881,IA
50040,42.161647,-94.088499,IA
50041,42.600335,-93.223204,IA
50042,41.54069,-94.878382,IA
50043,42.417866,-93.375544,IA
50044,41.211897,-93.054149,IA
50046,41.914036,-93.51988,IA
50047,41.416785,-93.520445,IA
50048,41.576333,-94.521205,IA
50049,41.046868,-93.309464,IA
50050,42.141856,-94.503538,IA
50051,42.11412,-93.149072,IA
50052,40.634202,-93.447953,IA
50054,41.684507,-93.222321,IA
50055,41.906479,-93.294572,IA
50056,42.000921,-93.380733,IA
50057,41.196557,-93.159664,IA
50058,41.957228,-94.735083,IA
50059,42.036334,-94.396956,IA
50060,40.777093,-93.327355,IA
50061,41.468663,-93.745358,IA
50062,41.334487,-93.14778,IA
50063,41.713107,-93.930807,IA
50064,42.100422,-94.230723,IA
50065,40.634604,-93.8105,IA
50066,41.800769,-94.202714,IA
50067,40.743001,-93.831719,IA
50068,41.029481,-93.327475,IA
50069,41.521176,-94.107532,IA
50070,41.531827,-94.205252,IA
50071,42.651566,-93.582732,IA
50072,41.43059,-94.107202,IA
50073,41.783265,-93.5171,IA
50074,40.846834,-94.088656,IA
50075,42.325487,-93.55153,IA
50076,41.589212,-94.870749,IA
50078,41.937357,-92.865043,IA
50101,42.666494,-93.627104,IA
50102,42.235432,-93.373262,IA
50103,40.736644,-93.785839,IA
50104,41.480854,-92.371164,IA
50105,42.114752,-93.63986,IA
50106,41.987444,-92.963098,IA
50107,42.035745,-94.242288,IA
50108,40.819397,-93.962986,IA
50109,41.761574,-93.853297,IA
50110,41.840109,-94.981191,IA
50111,41.652116,-93.600453,IA
50112,41.685324,-92.630258,IA
50115,41.683516,-94.559702,IA
50116,41.189953,-92.95896,IA
50117,41.746719,-94.847093,IA
50118,41.439093,-93.36963,IA
50119,41.299888,-92.928147,IA
50120,41.938248,-92.968108,IA
50122,42.303338,-93.329584,IA
50123,40.80286,-93.518445,IA
50124,41.906086,-93.616342,IA
50125,41.314309,-93.588041,IA
50126,42.43026,-93.253363,IA
50127,41.777174,-93.21383,IA
50128,41.820851,-94.319081,IA
50129,42.007323,-94.372586,IA
50130,42.339466,-93.721503,IA
50131,41.714435,-93.732559,IA
50132,42.390667,-93.684048,IA
50133,40.709922,-94.049307,IA
50134,41.932278,-93.654229,IA
50135,41.706656,-93.023296,IA
50136,41.455621,-92.288871,IA
50137,41.659444,-92.939073,IA
50138,41.295893,-93.104232,IA
50139,41.218741,-93.414713,IA
50140,40.618769,-93.927187,IA
50141,41.898521,-92.967122,IA
50142,42.020946,-92.775909,IA
50143,41.338137,-92.794397,IA
50144,40.740697,-93.748889,IA
50145,41.207133,-93.499347,IA
50146,41.674068,-94.203105,IA
50147,40.586053,-93.523318,IA
50148,42.175223,-92.969854,IA
50149,41.108111,-94.102318,IA
50150,41.028469,-92.976822,IA
50151,41.004925,-93.492145,IA
50152,41.938679,-93.837061,IA
50153,41.60565,-92.846323,IA
50154,42.158029,-93.395647,IA
50155,41.210365,-94.182509,IA
50156,41.92886,-93.797086,IA
50157,41.732036,-92.512822,IA
50158,42.036096,-92.998867,IA
50160,41.385401,-93.741773,IA
50161,41.920999,-93.395946,IA
50162,42.035719,-93.115647,IA
50163,41.242194,-93.173193,IA
50164,41.553004,-94.395245,IA
50165,40.843741,-93.362185,IA
50166,41.283124,-93.428847,IA
50167,41.732252,-94.047607,IA
50168,41.775852,-93.246431,IA
50169,41.626952,-93.373903,IA
50170,41.569003,-93.101184,IA
50171,41.605693,-92.473857,IA
50173,41.95619,-92.712756,IA
50174,41.026682,-93.925695,IA
50177,41.685742,-92.532032,IA
50197,41.334549,-93.099205,IA
50198,41.334549,-93.099205,IA
50201,42.00207,-93.503866,IA
50206,42.272076,-93.256399,IA
50207,41.393559,-92.634295,IA
50208,41.718107,-93.012335,IA
50210,41.319061,-93.672017,IA
50211,41.442071,-93.667713,IA
50212,42.043714,-94.052358,IA
50213,41.029937,-93.775845,IA
50214,41.426958,-93.030605,IA
50216,41.650933,-94.425111,IA
50217,42.166202,-94.280982,IA
50218,41.349901,-93.880265,IA
50219,41.341915,-93.092797,IA
50220,41.790296,-94.06178,IA
50222,41.221731,-93.962334,IA
50223,42.059677,-94.040876,IA
50225,41.351116,-93.23362,IA
50226,41.75673,-93.698063,IA
50227,42.644276,-93.450081,IA
50228,41.590964,-93.234793,IA
50229,41.368045,-93.703126,IA
50230,42.310875,-93.347563,IA
50231,42.240121,-93.628266,IA
50232,41.560308,-92.981908,IA
50233,41.621146,-94.212048,IA
50234,41.906231,-93.154445,IA
50235,41.928403,-94.222127,IA
50236,42.161972,-93.496057,IA
50237,41.561367,-93.398946,IA
50238,40.981221,-93.200472,IA
50239,42.140911,-93.174505,IA
50240,41.289336,-93.862695,IA
50241,41.308413,-93.736916,IA
50242,41.569631,-92.654204,IA
50243,41.857068,-93.697325,IA
50244,41.8925,-93.664006,IA
50246,42.296671,-93.776637,IA
50247,42.02551,-93.144785,IA
50248,42.158072,-93.610141,IA
50249,42.296737,-93.721315,IA
50250,41.573966,-94.339598,IA
50251,41.576832,-92.924355,IA
50252,41.457722,-93.219421,IA
50254,40.978688,-94.10039,IA
50255,41.336267,-92.178366,IA
50256,41.263991,-92.938838,IA
50257,41.206381,-93.863473,IA
50258,42.252265,-93.089028,IA
50259,42.383133,-93.250567,IA
50261,41.658215,-93.944641,IA
50262,40.736644,-93.785839,IA
50263,41.59896,-93.875317,IA
50264,40.885821,-93.761591,IA
50265,41.567138,-93.717232,IA
50266,41.653027,-93.747073,IA
50268,41.396307,-92.331335,IA
50269,42.271774,-93.021413,IA
50271,42.477733,-93.554643,IA
50272,41.029481,-93.327475,IA
50273,41.351621,-94.042219,IA
50274,41.374394,-94.904879,IA
50275,41.029822,-93.614875,IA
50276,41.776121,-93.955694,IA
50277,41.775934,-94.357971,IA
50278,42.149851,-93.29898,IA
50301,41.672687,-93.572173,IA
50302,41.672687,-93.572173,IA
50303,41.672687,-93.572173,IA
50304,41.672687,-93.572173,IA
50305,41.672687,-93.572173,IA
50306,41.672687,-93.572173,IA
50307,41.672687,-93.572173,IA
50308,41.672687,-93.572173,IA
50309,41.584089,-93.620267,IA
50310,41.623438,-93.680954,IA
50311,41.63998,-93.71657,IA
50312,41.582645,-93.691719,IA
50313,41.643316,-93.621343,IA
50314,41.603938,-93.613817,IA
50315,41.545107,-93.620917,IA
50316,41.609988,-93.600816,IA
50317,41.612221,-93.529588,IA
50318,41.672687,-93.572173,IA
50319,41.592089,-93.603967,IA
50320,41.544539,-93.582366,IA
50321,41.546945,-93.659668,IA
50322,41.630449,-93.753628,IA
50323,41.62938,-93.771676,IA
50325,41.607588,-93.744905,IA
50327,41.586369,-93.487707,IA
50328,41.672687,-93.572173,IA
50329,41.672687,-93.572173,IA
50330,41.672687,-93.572173,IA
50331,41.672687,-93.572173,IA
50332,41.672687,-93.572173,IA
50333,41.672687,-93.572173,IA
50334,41.672687,-93.572173,IA
50335,41.672687,-93.572173,IA
50336,41.672687,-93.572173,IA
50338,41.672687,-93.572173,IA
50339,41.672687,-93.572173,IA
50340,41.672687,-93.572173,IA
50347,41.672687,-93.572173,IA
50350,41.672687,-93.572173,IA
50359,41.672687,-93.572173,IA
50360,41.672687,-93.572173,IA
50361,41.672687,-93.572173,IA
50362,41.672687,-93.572173,IA
50363,41.672687,-93.572173,IA
50364,41.672687,-93.572173,IA
50367,41.672687,-93.572173,IA
50368,41.672687,-93.572173,IA
50369,41.672687,-93.572173,IA
50380,41.672687,-93.572173,IA
50381,41.672687,-93.572173,IA
50391,41.672687,-93.572173,IA
50392,41.587839,-93.627368,IA
50393,41.672687,-93.572173,IA
50394,41.672687,-93.572173,IA
50395,41.672687,-93.572173,IA
50396,41.672687,-93.572173,IA
50397,41.672687,-93.572173,IA
50398,41.594543,-93.785502,IA
50401,43.116477,-93.270559,IA
